LR: 0.005, WD: 3e-05, RE: 0.1891, SAD: 0.5162, RMSE: 0.2822
LR: 0.005, WD: 3e-05, RE: 0.1895, SAD: 0.5127, RMSE: 0.2778
LR: 0.005, WD: 3e-05, RE: 0.0516, SAD: 0.1748, RMSE: 0.1728
LR: 0.005, WD: 3e-05, RE: 0.0488, SAD: 0.1626, RMSE: 0.1689
LR: 0.005, WD: 3e-05, RE: 0.0486, SAD: 0.1627, RMSE: 0.1687
LR: 0.005, WD: 3e-05, RE: 0.0514, SAD: 0.1748, RMSE: 0.1725
